No.,text,label
415,用pad让学生实际操作，体会神奇。有大量输入材料,1
416,步骤基本实现，,1
417,老师的引导很及时到位。 技术使用让课堂充满活力和趣味。 ,1
418,信息化教学工具运用纯熟，情景教学很有创意，与学生生活贴近。学生在过程中练习了词汇、对话，能够很好的掌握。,1
419,1. 课堂上师生互动较强，实现了教师主导，学生主体的教学模式。 ,1
420,2. 活动多样，种类丰富，学生对语言的运用基本实现。 ,1
421,3. 学生对于思维导图的利用非常清楚，熟练。 ,1
422,4. 情景化教学，让学生真正的将英语运用到现实生活中。,1
423,围绕一个重点来展开教学活动，学生有充分的练习和理解时间,1
424,能充分运用技术来支撑教学；环节紧凑，活动丰富；内容详实,1
425,灵活运用Pad，思维导图等教学资源 教师与学生配合默契， 课程流畅一气呵成， 学生积极性高。 ,1
426,教学目标能够达成 板书清晰高效 教师设置各种情景给学生 以便学生更好灵活运用,1
427,1. 练习活动有层次：从造句到问答到师生情景对话到生生情景对话 ,1
428,2. 使用指令管理课堂，在小学是比较有效的策略。用指令控制学生对平板的使用，避免失控 ,1
429,3. 使用Mind map等技术，学生能更好展现自己的创造力。每个学生的活动参与度更高。,1
430,用阅读笔记工具，培养学生阅读策略。,1
431,板书必要内容呈现，便于参考使用，复习回顾 任务层次多样，多次操练便于巩固掌握 概念图的使用(菜单绘制)便于学生自主探索能力的培养 情景设置妥当，便于学生口语对话 拓展阅读开拓思维，加强理解 平板使用灵活，口语指令清晰,1
432,1. 熟练使用ipad，提高了课堂效率  ,1
433,2.学生程度较高，能完成老师布置的任务，同时也能积极主动的回答问题。,1
434,3.学生的小组合作和讨论都较多，课堂氛围活跃 ,1
435,4.板书清晰，同时还创设情景，配上麦当劳食物图片。,1
436,运用ipad进行跟读阅读并做题，很方便。,1
437, 教师指令清晰，课堂纪律管理到位。,1
438,学生有很多听说练习的机会，课堂气氛活跃。,1
439,教学思路清晰，各教学环节设计合理，符合跨越式小学语文课堂教学模式。,1
440,教师教学思路非常清晰，在教学过程中设置丰富多彩的教学活动，让低年段的学生在活动中学习掌握知识。,1
441,1.本课较好地实现了情感目标 ,1
442,2.支架的设计，设计的表格清晰地呈现了两篇课文的重点，对比鲜明。,1
443,掌握怎样用本课新单词、句型来描述一个人的外貌的方法。,1
444,老师的教学基本功非常扎实，整堂课教学思路清晰，基本体现了跨越式小学语文精加略课型的特点。,1
445,教学目标达成较好,1
446,教学环节清晰,1
447,拓展阅读材料充分,1
448,张老师是一名刚加入跨越式课题的年轻教师，对课题的理解能力和接受能力非常强，同时也非常的积极上进。,1
449,本堂课张老师对课堂总体的时间把握上完全符合了跨越式语文课堂的211模式，针对低年段小朋友的认知特点，张老师在课堂上设置了丰富有趣的课堂活动，利用读演结合的方式，调动学生的积极性，参与性，寓教于乐。,1
450,在拓展阅读和写话环节，能给予学生及时的指导同时对学生的成果展示进行了及时的课堂评价。,1
451,2. 教师语言优美、教态优雅，善于鼓励学生 ,1
452,3. 教师能够熟练运用思维导图，针对教学重点向学生进行讲解,1
453,211第二课时环节清晰内容完整 拓展阅读环节处理的到位学生主体发挥到位。,1
454,教师有自己的设计思路，课前让学生画画展示灭绝物种比较好,1
455,1. 教师能够严格按照低段211模式进行授课，时间把控较好,1
456,环节清晰，教态亲切，课堂内容丰富扎实。,1
457,重难点把握正确，同时注重学生的常规习惯。,1
458,探究式教学，增强了学生的动手能力，激发学生对生物学习的兴趣,1
459,将课堂内容与学生生活相结合，知识指导实践,1
460,注重学生能力的培养，中间“小结”部分设计较好，巩固实验原理,1
461,注重以学生为中心，多次与学生互动，提问，调动学生积极性,1
462,在“211”的框架内完成教学任务，突出重难点，师生互动好，教学效果明显。,1
463,老师对平板教学非常熟练，能够充分利用平板的功能进行针对性的教学，围绕学生易错的知识点借助平台展示出来，从而进行针对性的讲解，加深学生对知识的记忆和理解。,1
464,带着明确的任务进行同桌合作读、四人小组合作读，使每个学生都有参与的机会和展示的舞台。如同桌合作读中，教师要求学生读完后要相互讨论有没有什么不明白的地方。同桌的合作中，学生不仅能更大胆地朗读，有了更多的发言机会，还能在互帮互助中解决一些细小的问题，因此经过同桌讨论后提的几个问题都较具代表性。在不变的教学时间内提高了教学效率，培养了学生积极思考、自主学习的能力。,1
465,教态，语言很好。班级常规好，卫生好。教师重视默读训练。教师能抓住关键词。能使用小组合作。,1
466,在情境中引导孩子去感受文中的美好情感,1
467,1.教态自然，和蔼可亲，有感染力 ,1
468,2.集中识字的设计很好，里面用到了一些创新的方式，如：结合本课风的主题，一阵风把生词吹来了，课堂生成效果很不错,1
469,张老师善于利用实物和创设真实的课堂情景，将学生带入了一个奇妙的餐厅之旅中。,1
470,通过大量的语音输入和操练，让学生在最后的综合说环节进行输出，准备十分充分，课堂气氛轻松活跃。,1
471,亲和力强，设计环节有吸引力。,1
472,能够按照跨越式精加略课型的思路展开教学。,1
473,梁老师的课给人最大的印象就是活力与激情，学生在课堂开始到最后环节都以极高的参与度参与进来，这在其他学校是少见的。,1
474,梁老师能够在非常短的时间内就日前观摩到的Moodle平台就地取材，进行重新设计，抛开效果如何，这种敢于尝试和实践的精神都是值得可取的。,1
475,梁老师这堂课主要以“What  day is it today”、“Why do you like …？”及“What do you usually do on  Sunday”等句型及一般现在时等知识点展开的。学生整体理解能力较强，能够按照梁老师搭建的脚手架进行逐次师生对话,1
476,课堂教学程序较条理。,1
477,1.表现力丰富 2.课堂渲染力强,1
478,1.教师语言优美，教态大方自然 2.课堂时间分配合理 3.教师善于设计有效问题引导学生思考,1
479,注重以学生为中心，多次与学生互动，提问，调动学生积极性,1
480,思路清晰，环节完整。时间把握准确。 ,1
481,教师引导作用发挥到位，并为学生提供有效支架。 注重朗读指导，采用多种形式朗读课文，帮助学生理解主题。,1
482,211时间分配合理,1
483,老师贴近孩子的生活，用他们容易接受的语言，方式进行教学，最后拓展练习，帮助学生加深理解记忆,1
484,情境创设较好，拓展阅读材料选择恰当,1
485,教学设计合理，情境创设贴近生活，从前面的导入贯穿最后的拓展输出，学生亲自制作菜单，锻炼了动手能力和有效完成了语言输出！,1
486,生动，充满了活力，无论是学生还是老师，原生态的感觉?；课堂内容能够和生活紧密联系起来，我觉得这是学习语文最重要的地方，语文就是生活；,1
487,教学工具丰富，老师有一体机，有贴纸，学生有电脑；,1
488,教师素养很高，这是一个可以让我想起来自己小时候的老师，看起来很想笑，那些孩子，甚至老师，都是如此的可爱幼稚，但是又感觉自己再也回不去了；,1
489,老师和学生有许多上课的习惯用语，比如：棒棒你真棒等，老师给学生的正向激励体现的很多的；小学语文教学就应该这样,1
490,1.问题设计 2.语言训练,1
491,时间把控较好，符合211模式，课程完整,1
492,教师语言亲切，情境设计的好。,1
493,（1）体现孩子的主体性，教师在课堂上多次“隐身”。 ,1
494,（2）给予孩子大量的时间进行读写，能够让学生自主表达,1
495,1.学习问题设计,1
496,教学层层深入，设置情境，提出有效问题引导教学。,1
497,杨老师在感知文本方面做的很好，让孩子通过各种方式去读课文，其次本科的教学很好的做到了点线面相结合,1
498,教学模式创新，师生互动密切,1
499,充分体现“211”教学模式，设计合理，注重对学生能力的培养。,1
500,教师语言丰富，善于引导，熟练把握教材，驾驭课堂能力强。,1
501,目标明确，重点突出，并且可以让所有学生都积极参与课堂； 由课文引申至价值观的引导,1
502,本节课突出了探究式课堂的教学特点，从教学情境的有效创设，学生思考的启发，自主探究与协作交流以及最后的总结，各环节都经过了精心的设计和思考。,1
503,单词教学创设情景，以旧带新，以新练旧。图文并茂，情景创设有趣味。过渡合理自然。重点难点突破，操练到位。,1
504,1.拓展阅读材料的选择紧紧围绕课时目标开展，且学习任务的设计清晰具体； ,1
